file_name,dataset,model_type,seed,epsilon,verifier,property,result
MNIST_0.007_6503.out,MNIST,prune_0.6,60,0.007,abc,3,1
MNIST_0.005_3482.out,MNIST,prune_0.3,50,0.005,abc,82,1
MNIST_0.007_1944.out,MNIST,prune_0.1,100,0.007,abc,44,1
MNIST_0.006_2748.out,MNIST,prune_0.2,80,0.006,abc,48,0
MNIST_0.007_8738.out,MNIST,prune_0.8,80,0.007,abc,38,0
MNIST_0.010_1916.out,MNIST,prune_0.1,100,0.01,abc,16,0
MNIST_0.008_8826.out,MNIST,prune_0.8,90,0.008,abc,26,0
MNIST_0.010_7252.out,,,,,,,0
MNIST_0.008_2469.out,MNIST,prune_0.2,50,0.008,abc,69,1
MNIST_0.006_148.out,MNIST,baseline,20,0.006,abc,48,1
MNIST_0.007_4237.out,MNIST,prune_0.4,30,0.007,abc,37,1
MNIST_0.009_2630.out,MNIST,prune_0.2,70,0.009,abc,30,0
MNIST_0.004_270.out,MNIST,baseline,30,0.004,abc,70,1
MNIST_0.010_3133.out,MNIST,prune_0.3,20,0.01,abc,33,0
MNIST_0.009_7483.out,MNIST,prune_0.7,50,0.009,abc,83,0
MNIST_0.007_8229.out,MNIST,prune_0.8,30,0.007,abc,29,0
MNIST_0.009_7602.out,MNIST,prune_0.7,70,0.009,abc,2,0
MNIST_0.004_3377.out,MNIST,prune_0.3,40,0.004,abc,77,1
MNIST_0.004_8258.out,MNIST,prune_0.8,30,0.004,abc,58,1
MNIST_0.007_4606.out,MNIST,prune_0.4,70,0.007,abc,6,0
MNIST_0.009_1628.out,MNIST,prune_0.1,70,0.009,abc,28,0
MNIST_0.007_4271.out,MNIST,prune_0.4,30,0.007,abc,71,1
MNIST_0.010_8541.out,,,,,,,0
MNIST_0.005_4466.out,MNIST,prune_0.4,50,0.005,abc,66,1
MNIST_0.009_2486.out,MNIST,prune_0.2,50,0.009,abc,86,0
MNIST_0.007_3970.out,MNIST,prune_0.3,100,0.007,abc,70,1
MNIST_0.007_8742.out,MNIST,prune_0.8,80,0.007,abc,42,0
MNIST_0.010_8899.out,,,,,,,0
MNIST_0.010_8315.out,,,,,,,0
MNIST_0.007_2850.out,MNIST,prune_0.2,90,0.007,abc,50,1
MNIST_0.007_6267.out,MNIST,prune_0.6,30,0.007,abc,67,0
MNIST_0.005_108.out,MNIST,baseline,20,0.005,abc,8,1
MNIST_0.007_7953.out,MNIST,prune_0.7,100,0.007,abc,53,0
MNIST_0.004_7178.out,MNIST,prune_0.7,20,0.004,abc,78,1
MNIST_0.004_4155.out,MNIST,prune_0.4,20,0.004,abc,55,1
MNIST_0.004_5554.out,MNIST,prune_0.5,60,0.004,abc,54,1
MNIST_0.006_4997.out,MNIST,prune_0.4,100,0.006,abc,97,1
MNIST_0.004_3181.out,MNIST,prune_0.3,20,0.004,abc,81,1
MNIST_0.009_4487.out,MNIST,prune_0.4,50,0.009,abc,87,0
MNIST_0.010_2209.out,MNIST,prune_0.2,30,0.01,abc,9,0
MNIST_0.004_3691.out,MNIST,prune_0.3,70,0.004,abc,91,1
MNIST_0.009_4146.out,MNIST,prune_0.4,20,0.009,abc,46,0
MNIST_0.004_454.out,MNIST,baseline,50,0.004,abc,54,1
MNIST_0.007_3678.out,MNIST,prune_0.3,70,0.007,abc,78,0
MNIST_0.004_6666.out,MNIST,prune_0.6,70,0.004,abc,66,1
MNIST_0.005_7091.out,MNIST,prune_0.7,10,0.005,abc,91,1
MNIST_0.005_697.out,MNIST,baseline,70,0.005,abc,97,1
MNIST_0.007_5074.out,MNIST,prune_0.5,10,0.007,abc,74,0
MNIST_0.005_7109.out,MNIST,prune_0.7,20,0.005,abc,9,1
MNIST_0.005_1387.out,MNIST,prune_0.1,40,0.005,abc,87,0
MNIST_0.004_2901.out,MNIST,prune_0.2,100,0.004,abc,1,1
MNIST_0.006_8344.out,MNIST,prune_0.8,40,0.006,abc,44,0
MNIST_0.007_2962.out,MNIST,prune_0.2,100,0.007,abc,62,0
MNIST_0.010_6489.out,,,,,,,0
MNIST_0.005_421.out,MNIST,baseline,50,0.005,abc,21,1
MNIST_0.008_1917.out,MNIST,prune_0.1,100,0.008,abc,17,1
MNIST_0.010_7282.out,,,,,,,0
MNIST_0.009_8755.out,MNIST,prune_0.8,80,0.009,abc,55,0
MNIST_0.005_5252.out,MNIST,prune_0.5,30,0.005,abc,52,1
MNIST_0.005_6479.out,MNIST,prune_0.6,50,0.005,abc,79,1
MNIST_0.005_689.out,MNIST,baseline,70,0.005,abc,89,1
MNIST_0.005_934.out,MNIST,baseline,100,0.005,abc,34,1
MNIST_0.007_1416.out,MNIST,prune_0.1,50,0.007,abc,16,1
MNIST_0.005_1222.out,MNIST,prune_0.1,30,0.005,abc,22,1
MNIST_0.006_212.out,MNIST,baseline,30,0.006,abc,12,1
MNIST_0.009_7567.out,MNIST,prune_0.7,60,0.009,abc,67,0
MNIST_0.009_897.out,MNIST,baseline,90,0.009,abc,97,0
MNIST_0.006_5879.out,MNIST,prune_0.5,90,0.006,abc,79,1
MNIST_0.009_9.out,MNIST,baseline,10,0.009,abc,9,1
MNIST_0.008_5891.out,MNIST,prune_0.5,90,0.008,abc,91,1
MNIST_0.005_6682.out,MNIST,prune_0.6,70,0.005,abc,82,1
MNIST_0.005_671.out,MNIST,baseline,70,0.005,abc,71,1
MNIST_0.010_6129.out,MNIST,prune_0.6,20,0.01,abc,29,0
MNIST_0.006_3855.out,MNIST,prune_0.3,90,0.006,abc,55,0
MNIST_0.004_2889.out,MNIST,prune_0.2,90,0.004,abc,89,1
MNIST_0.010_7853.out,,,,,,,0
MNIST_0.009_5505.out,MNIST,prune_0.5,60,0.009,abc,5,0
MNIST_0.010_8454.out,,,,,,,0
MNIST_0.007_2123.out,MNIST,prune_0.2,20,0.007,abc,23,1
MNIST_0.009_3957.out,MNIST,prune_0.3,100,0.009,abc,57,0
MNIST_0.008_5951.out,MNIST,prune_0.5,100,0.008,abc,51,0
MNIST_0.005_277.out,MNIST,baseline,30,0.005,abc,77,1
MNIST_0.006_518.out,MNIST,baseline,60,0.006,abc,18,0
MNIST_0.008_4514.out,MNIST,prune_0.4,60,0.008,abc,14,1
MNIST_0.006_5548.out,MNIST,prune_0.5,60,0.006,abc,48,1
MNIST_0.007_4771.out,MNIST,prune_0.4,80,0.007,abc,71,1
MNIST_0.006_7770.out,MNIST,prune_0.7,80,0.006,abc,70,0
MNIST_0.009_8729.out,MNIST,prune_0.8,80,0.009,abc,29,0
MNIST_0.007_6353.out,MNIST,prune_0.6,40,0.007,abc,53,0
MNIST_0.010_5194.out,,,,,,,0
MNIST_0.005_612.out,MNIST,baseline,70,0.005,abc,12,1
MNIST_0.005_4856.out,MNIST,prune_0.4,90,0.005,abc,56,1
MNIST_0.005_3743.out,MNIST,prune_0.3,80,0.005,abc,43,0
MNIST_0.007_8579.out,MNIST,prune_0.8,60,0.007,abc,79,0
MNIST_0.006_6923.out,MNIST,prune_0.6,100,0.006,abc,23,1
MNIST_0.004_7946.out,MNIST,prune_0.7,100,0.004,abc,46,1
MNIST_0.004_978.out,MNIST,baseline,100,0.004,abc,78,1
MNIST_0.004_234.out,MNIST,baseline,30,0.004,abc,34,1
MNIST_0.006_1858.out,MNIST,prune_0.1,90,0.006,abc,58,1
MNIST_0.009_6992.out,MNIST,prune_0.6,100,0.009,abc,92,0
MNIST_0.008_6931.out,MNIST,prune_0.6,100,0.008,abc,31,0
MNIST_0.004_133.out,MNIST,baseline,20,0.004,abc,33,1
MNIST_0.007_1644.out,MNIST,prune_0.1,70,0.007,abc,44,0
MNIST_0.008_1745.out,MNIST,prune_0.1,80,0.008,abc,45,0
MNIST_0.010_2099.out,,,,,,,0
MNIST_0.005_1462.out,MNIST,prune_0.1,50,0.005,abc,62,1
MNIST_0.006_4632.out,MNIST,prune_0.4,70,0.006,abc,32,0
MNIST_0.005_8360.out,MNIST,prune_0.8,40,0.005,abc,60,1
MNIST_0.006_5438.out,MNIST,prune_0.5,50,0.006,abc,38,1
MNIST_0.004_8515.out,MNIST,prune_0.8,60,0.004,abc,15,1
MNIST_0.010_6774.out,,,,,,,0
MNIST_0.008_8159.out,MNIST,prune_0.8,20,0.008,abc,59,0
MNIST_0.005_620.out,MNIST,baseline,70,0.005,abc,20,1
MNIST_0.010_303.out,MNIST,baseline,40,0.01,abc,3,0
MNIST_0.005_1747.out,MNIST,prune_0.1,80,0.005,abc,47,1
MNIST_0.005_6588.out,MNIST,prune_0.6,60,0.005,abc,88,1
MNIST_0.006_8119.out,MNIST,prune_0.8,20,0.006,abc,19,0
MNIST_0.006_7441.out,MNIST,prune_0.7,50,0.006,abc,41,0
MNIST_0.007_8825.out,MNIST,prune_0.8,90,0.007,abc,25,0
MNIST_0.005_7076.out,MNIST,prune_0.7,10,0.005,abc,76,1
MNIST_0.004_773.out,MNIST,baseline,80,0.004,abc,73,1
MNIST_0.005_8920.out,MNIST,prune_0.8,100,0.005,abc,20,0
MNIST_0.010_1156.out,MNIST,prune_0.1,20,0.01,abc,56,0
MNIST_0.008_805.out,MNIST,baseline,90,0.008,abc,5,0
MNIST_0.006_8611.out,MNIST,prune_0.8,70,0.006,abc,11,1
MNIST_0.005_3377.out,MNIST,prune_0.3,40,0.005,abc,77,1
MNIST_0.006_8471.out,MNIST,prune_0.8,50,0.006,abc,71,1
MNIST_0.004_8726.out,MNIST,prune_0.8,80,0.004,abc,26,1
MNIST_0.004_7674.out,MNIST,prune_0.7,70,0.004,abc,74,1
MNIST_0.009_119.out,MNIST,baseline,20,0.009,abc,19,0
MNIST_0.010_5776.out,,,,,,,0
MNIST_0.005_8826.out,MNIST,prune_0.8,90,0.005,abc,26,0
MNIST_0.008_4394.out,MNIST,prune_0.4,40,0.008,abc,94,0
MNIST_0.004_1246.out,MNIST,prune_0.1,30,0.004,abc,46,1
MNIST_0.004_4176.out,MNIST,prune_0.4,20,0.004,abc,76,1
MNIST_0.007_5073.out,MNIST,prune_0.5,10,0.007,abc,73,0
MNIST_0.010_2079.out,,,,,,,0
MNIST_0.008_7994.out,MNIST,prune_0.7,100,0.008,abc,94,0
MNIST_0.009_8251.out,MNIST,prune_0.8,30,0.009,abc,51,0
MNIST_0.008_5695.out,MNIST,prune_0.5,70,0.008,abc,95,0
MNIST_0.007_1536.out,MNIST,prune_0.1,60,0.007,abc,36,1
MNIST_0.008_4029.out,MNIST,prune_0.4,10,0.008,abc,29,0
MNIST_0.009_3405.out,MNIST,prune_0.3,50,0.009,abc,5,0
MNIST_0.005_7271.out,MNIST,prune_0.7,30,0.005,abc,71,1
MNIST_0.010_7164.out,,,,,,,0
MNIST_0.004_6343.out,MNIST,prune_0.6,40,0.004,abc,43,1
MNIST_0.010_8103.out,,,,,,,0
MNIST_0.005_645.out,MNIST,baseline,70,0.005,abc,45,1
MNIST_0.010_2470.out,MNIST,prune_0.2,50,0.01,abc,70,0
MNIST_0.008_257.out,MNIST,baseline,30,0.008,abc,57,0
MNIST_0.004_2967.out,MNIST,prune_0.2,100,0.004,abc,67,1
MNIST_0.008_5866.out,MNIST,prune_0.5,90,0.008,abc,66,0
MNIST_0.010_6138.out,MNIST,prune_0.6,20,0.01,abc,38,0
MNIST_0.004_5808.out,MNIST,prune_0.5,90,0.004,abc,8,1
MNIST_0.005_4498.out,MNIST,prune_0.4,50,0.005,abc,98,1
MNIST_0.009_719.out,MNIST,baseline,80,0.009,abc,19,0
MNIST_0.008_1507.out,MNIST,prune_0.1,60,0.008,abc,7,0
MNIST_0.008_1841.out,MNIST,prune_0.1,90,0.008,abc,41,0
MNIST_0.010_214.out,MNIST,baseline,30,0.01,abc,14,0
MNIST_0.006_7114.out,MNIST,prune_0.7,20,0.006,abc,14,0
MNIST_0.005_7904.out,MNIST,prune_0.7,100,0.005,abc,4,1
MNIST_0.004_5030.out,MNIST,prune_0.5,10,0.004,abc,30,1
MNIST_0.007_1988.out,MNIST,prune_0.1,100,0.007,abc,88,1
MNIST_0.008_7784.out,MNIST,prune_0.7,80,0.008,abc,84,0
MNIST_0.005_6191.out,MNIST,prune_0.6,20,0.005,abc,91,1
MNIST_0.008_6632.out,MNIST,prune_0.6,70,0.008,abc,32,1
MNIST_0.006_4751.out,MNIST,prune_0.4,80,0.006,abc,51,1
MNIST_0.009_3081.out,MNIST,prune_0.3,10,0.009,abc,81,1
MNIST_0.010_1291.out,MNIST,prune_0.1,30,0.01,abc,91,0
MNIST_0.005_2589.out,MNIST,prune_0.2,60,0.005,abc,89,1
MNIST_0.006_4035.out,MNIST,prune_0.4,10,0.006,abc,35,1
MNIST_0.006_1162.out,MNIST,prune_0.1,20,0.006,abc,62,0
MNIST_0.006_2477.out,MNIST,prune_0.2,50,0.006,abc,77,0
MNIST_0.006_1097.out,MNIST,prune_0.1,10,0.006,abc,97,0
MNIST_0.010_2965.out,MNIST,prune_0.2,100,0.01,abc,65,0
MNIST_0.008_8258.out,MNIST,prune_0.8,30,0.008,abc,58,0
MNIST_0.008_7662.out,MNIST,prune_0.7,70,0.008,abc,62,0
MNIST_0.007_816.out,MNIST,baseline,90,0.007,abc,16,0
MNIST_0.010_7860.out,,,,,,,0
MNIST_0.006_1041.out,MNIST,prune_0.1,10,0.006,abc,41,0
MNIST_0.008_6105.out,MNIST,prune_0.6,20,0.008,abc,5,0
MNIST_0.009_1430.out,MNIST,prune_0.1,50,0.009,abc,30,0
MNIST_0.008_2999.out,MNIST,prune_0.2,100,0.008,abc,99,0
MNIST_0.006_512.out,MNIST,baseline,60,0.006,abc,12,0
MNIST_0.009_4576.out,MNIST,prune_0.4,60,0.009,abc,76,1
MNIST_0.004_7802.out,MNIST,prune_0.7,90,0.004,abc,2,1
MNIST_0.010_306.out,MNIST,baseline,40,0.01,abc,6,0
MNIST_0.004_5426.out,MNIST,prune_0.5,50,0.004,abc,26,1
MNIST_0.009_5073.out,MNIST,prune_0.5,10,0.009,abc,73,0
MNIST_0.005_6558.out,MNIST,prune_0.6,60,0.005,abc,58,1
MNIST_0.005_5614.out,MNIST,prune_0.5,70,0.005,abc,14,1
MNIST_0.007_5743.out,MNIST,prune_0.5,80,0.007,abc,43,0
MNIST_0.010_3030.out,MNIST,prune_0.3,10,0.01,abc,30,0
MNIST_0.004_2633.out,MNIST,prune_0.2,70,0.004,abc,33,1
MNIST_0.008_4765.out,MNIST,prune_0.4,80,0.008,abc,65,0
MNIST_0.005_6376.out,MNIST,prune_0.6,40,0.005,abc,76,1
MNIST_0.006_4092.out,MNIST,prune_0.4,10,0.006,abc,92,1
MNIST_0.008_7397.out,MNIST,prune_0.7,40,0.008,abc,97,0
MNIST_0.005_5313.out,MNIST,prune_0.5,40,0.005,abc,13,1
MNIST_0.010_2676.out,MNIST,prune_0.2,70,0.01,abc,76,0
MNIST_0.008_3591.out,MNIST,prune_0.3,60,0.008,abc,91,1
MNIST_0.010_2964.out,MNIST,prune_0.2,100,0.01,abc,64,0
MNIST_0.005_7950.out,MNIST,prune_0.7,100,0.005,abc,50,1
MNIST_0.005_1010.out,MNIST,prune_0.1,10,0.005,abc,10,1
MNIST_0.009_161.out,MNIST,baseline,20,0.009,abc,61,0
MNIST_0.005_4617.out,MNIST,prune_0.4,70,0.005,abc,17,1
MNIST_0.009_3576.out,MNIST,prune_0.3,60,0.009,abc,76,1
MNIST_0.006_309.out,MNIST,baseline,40,0.006,abc,9,1
MNIST_0.005_3118.out,MNIST,prune_0.3,20,0.005,abc,18,0
MNIST_0.007_6009.out,MNIST,prune_0.6,10,0.007,abc,9,1
MNIST_0.009_3743.out,MNIST,prune_0.3,80,0.009,abc,43,0
MNIST_0.008_1096.out,MNIST,prune_0.1,10,0.008,abc,96,0
MNIST_0.006_5300.out,MNIST,prune_0.5,40,0.006,abc,0,1
MNIST_0.008_8608.out,MNIST,prune_0.8,70,0.008,abc,8,0
MNIST_0.010_6344.out,MNIST,prune_0.6,40,0.01,abc,44,0
MNIST_0.007_6049.out,MNIST,prune_0.6,10,0.007,abc,49,0
MNIST_0.009_5494.out,MNIST,prune_0.5,50,0.009,abc,94,0
MNIST_0.010_8263.out,,,,,,,0
MNIST_0.005_7782.out,MNIST,prune_0.7,80,0.005,abc,82,1
MNIST_0.006_3700.out,MNIST,prune_0.3,80,0.006,abc,0,1
MNIST_0.005_8965.out,MNIST,prune_0.8,100,0.005,abc,65,1
MNIST_0.010_428.out,MNIST,baseline,50,0.01,abc,28,0
MNIST_0.009_5311.out,MNIST,prune_0.5,40,0.009,abc,11,0
MNIST_0.006_4110.out,MNIST,prune_0.4,20,0.006,abc,10,1
MNIST_0.010_7802.out,,,,,,,0
MNIST_0.006_5402.out,MNIST,prune_0.5,50,0.006,abc,2,1
MNIST_0.008_3100.out,MNIST,prune_0.3,20,0.008,abc,0,0
MNIST_0.004_3594.out,MNIST,prune_0.3,60,0.004,abc,94,1
MNIST_0.010_7886.out,,,,,,,0
MNIST_0.004_4993.out,MNIST,prune_0.4,100,0.004,abc,93,1
MNIST_0.009_4489.out,MNIST,prune_0.4,50,0.009,abc,89,0
MNIST_0.005_4249.out,MNIST,prune_0.4,30,0.005,abc,49,1
MNIST_0.005_8230.out,MNIST,prune_0.8,30,0.005,abc,30,1
MNIST_0.004_6776.out,MNIST,prune_0.6,80,0.004,abc,76,1
MNIST_0.007_1931.out,MNIST,prune_0.1,100,0.007,abc,31,0
MNIST_0.004_1385.out,MNIST,prune_0.1,40,0.004,abc,85,1
MNIST_0.009_2593.out,MNIST,prune_0.2,60,0.009,abc,93,0
MNIST_0.010_2758.out,MNIST,prune_0.2,80,0.01,abc,58,0
MNIST_0.004_1104.out,MNIST,prune_0.1,20,0.004,abc,4,1
MNIST_0.010_435.out,MNIST,baseline,50,0.01,abc,35,0
MNIST_0.006_2921.out,MNIST,prune_0.2,100,0.006,abc,21,1
MNIST_0.009_1603.out,MNIST,prune_0.1,70,0.009,abc,3,0
MNIST_0.005_4105.out,MNIST,prune_0.4,20,0.005,abc,5,1
MNIST_0.009_5782.out,MNIST,prune_0.5,80,0.009,abc,82,0
MNIST_0.008_1763.out,MNIST,prune_0.1,80,0.008,abc,63,0
MNIST_0.006_6477.out,MNIST,prune_0.6,50,0.006,abc,77,1
MNIST_0.010_8238.out,,,,,,,0
MNIST_0.010_2533.out,MNIST,prune_0.2,60,0.01,abc,33,0
MNIST_0.004_7705.out,MNIST,prune_0.7,80,0.004,abc,5,1
MNIST_0.006_8540.out,MNIST,prune_0.8,60,0.006,abc,40,0
MNIST_0.010_677.out,MNIST,baseline,70,0.01,abc,77,0
MNIST_0.006_6870.out,MNIST,prune_0.6,90,0.006,abc,70,0
MNIST_0.006_2490.out,MNIST,prune_0.2,50,0.006,abc,90,0
MNIST_0.004_6360.out,MNIST,prune_0.6,40,0.004,abc,60,1
MNIST_0.004_1717.out,MNIST,prune_0.1,80,0.004,abc,17,1
MNIST_0.010_4996.out,,,,,,,0
MNIST_0.007_465.out,MNIST,baseline,50,0.007,abc,65,0
MNIST_0.007_4257.out,MNIST,prune_0.4,30,0.007,abc,57,1
MNIST_0.005_8192.out,MNIST,prune_0.8,20,0.005,abc,92,0
MNIST_0.008_4411.out,MNIST,prune_0.4,50,0.008,abc,11,1
MNIST_0.006_6552.out,MNIST,prune_0.6,60,0.006,abc,52,0
MNIST_0.007_885.out,MNIST,baseline,90,0.007,abc,85,1
MNIST_0.010_1661.out,MNIST,prune_0.1,70,0.01,abc,61,0
MNIST_0.005_4553.out,MNIST,prune_0.4,60,0.005,abc,53,1
MNIST_0.007_4583.out,MNIST,prune_0.4,60,0.007,abc,83,0
MNIST_0.009_7312.out,MNIST,prune_0.7,40,0.009,abc,12,0
MNIST_0.009_2211.out,MNIST,prune_0.2,30,0.009,abc,11,0
MNIST_0.006_6627.out,MNIST,prune_0.6,70,0.006,abc,27,1
MNIST_0.006_7842.out,MNIST,prune_0.7,90,0.006,abc,42,1
MNIST_0.008_3589.out,MNIST,prune_0.3,60,0.008,abc,89,1
MNIST_0.006_3635.out,MNIST,prune_0.3,70,0.006,abc,35,0
MNIST_0.004_7953.out,MNIST,prune_0.7,100,0.004,abc,53,1
MNIST_0.009_2631.out,MNIST,prune_0.2,70,0.009,abc,31,0
MNIST_0.008_7776.out,MNIST,prune_0.7,80,0.008,abc,76,0
MNIST_0.010_7930.out,,,,,,,0
MNIST_0.006_2788.out,MNIST,prune_0.2,80,0.006,abc,88,1
MNIST_0.007_2682.out,MNIST,prune_0.2,70,0.007,abc,82,1
MNIST_0.008_1169.out,MNIST,prune_0.1,20,0.008,abc,69,0
MNIST_0.004_8972.out,MNIST,prune_0.8,100,0.004,abc,72,1
MNIST_0.006_694.out,MNIST,baseline,70,0.006,abc,94,0
MNIST_0.007_8850.out,MNIST,prune_0.8,90,0.007,abc,50,0
MNIST_0.008_111.out,MNIST,baseline,20,0.008,abc,11,0
MNIST_0.008_4631.out,MNIST,prune_0.4,70,0.008,abc,31,0
MNIST_0.008_2614.out,MNIST,prune_0.2,70,0.008,abc,14,0
MNIST_0.010_7808.out,,,,,,,0
MNIST_0.005_154.out,MNIST,baseline,20,0.005,abc,54,1
MNIST_0.010_4091.out,,,,,,,0
MNIST_0.009_2468.out,MNIST,prune_0.2,50,0.009,abc,68,1
MNIST_0.004_4409.out,MNIST,prune_0.4,50,0.004,abc,9,1
MNIST_0.006_7968.out,MNIST,prune_0.7,100,0.006,abc,68,1
MNIST_0.005_764.out,MNIST,baseline,80,0.005,abc,64,1
MNIST_0.005_5647.out,MNIST,prune_0.5,70,0.005,abc,47,1
MNIST_0.007_8681.out,MNIST,prune_0.8,70,0.007,abc,81,0
MNIST_0.005_3948.out,MNIST,prune_0.3,100,0.005,abc,48,1
MNIST_0.010_5302.out,MNIST,prune_0.5,40,0.01,abc,2,0
MNIST_0.009_5208.out,MNIST,prune_0.5,30,0.009,abc,8,0
MNIST_0.005_4297.out,MNIST,prune_0.4,30,0.005,abc,97,1
MNIST_0.005_3659.out,MNIST,prune_0.3,70,0.005,abc,59,1
MNIST_0.009_2598.out,MNIST,prune_0.2,60,0.009,abc,98,0
MNIST_0.009_967.out,MNIST,baseline,100,0.009,abc,67,0
MNIST_0.008_3845.out,MNIST,prune_0.3,90,0.008,abc,45,1
MNIST_0.006_3845.out,MNIST,prune_0.3,90,0.006,abc,45,0
MNIST_0.008_5349.out,MNIST,prune_0.5,40,0.008,abc,49,0
MNIST_0.008_5206.out,MNIST,prune_0.5,30,0.008,abc,6,0
MNIST_0.010_1929.out,MNIST,prune_0.1,100,0.01,abc,29,0
MNIST_0.010_6076.out,,,,,,,0
MNIST_0.004_2065.out,MNIST,prune_0.2,10,0.004,abc,65,1
MNIST_0.006_8788.out,MNIST,prune_0.8,80,0.006,abc,88,0
MNIST_0.007_5456.out,MNIST,prune_0.5,50,0.007,abc,56,1
MNIST_0.006_5380.out,MNIST,prune_0.5,40,0.006,abc,80,1
MNIST_0.006_8429.out,MNIST,prune_0.8,50,0.006,abc,29,1
MNIST_0.009_5442.out,MNIST,prune_0.5,50,0.009,abc,42,0
MNIST_0.010_80.out,MNIST,baseline,10,0.01,abc,80,0
MNIST_0.007_5637.out,MNIST,prune_0.5,70,0.007,abc,37,0
MNIST_0.007_908.out,MNIST,baseline,100,0.007,abc,8,0
MNIST_0.008_4579.out,MNIST,prune_0.4,60,0.008,abc,79,1
MNIST_0.008_2177.out,MNIST,prune_0.2,20,0.008,abc,77,0
MNIST_0.008_949.out,MNIST,baseline,100,0.008,abc,49,0
MNIST_0.004_6735.out,MNIST,prune_0.6,80,0.004,abc,35,1
MNIST_0.008_2484.out,MNIST,prune_0.2,50,0.008,abc,84,1
MNIST_0.005_7017.out,MNIST,prune_0.7,10,0.005,abc,17,1
MNIST_0.010_2034.out,MNIST,prune_0.2,10,0.01,abc,34,0
MNIST_0.004_3787.out,MNIST,prune_0.3,80,0.004,abc,87,0
MNIST_0.007_4367.out,MNIST,prune_0.4,40,0.007,abc,67,0
MNIST_0.004_8225.out,MNIST,prune_0.8,30,0.004,abc,25,1
MNIST_0.009_7680.out,MNIST,prune_0.7,70,0.009,abc,80,0
MNIST_0.007_6460.out,MNIST,prune_0.6,50,0.007,abc,60,1
MNIST_0.006_4493.out,MNIST,prune_0.4,50,0.006,abc,93,1
MNIST_0.006_1423.out,MNIST,prune_0.1,50,0.006,abc,23,0
MNIST_0.005_8297.out,MNIST,prune_0.8,30,0.005,abc,97,1
MNIST_0.006_6516.out,MNIST,prune_0.6,60,0.006,abc,16,0
MNIST_0.008_6590.out,MNIST,prune_0.6,60,0.008,abc,90,1
MNIST_0.007_155.out,MNIST,baseline,20,0.007,abc,55,1
MNIST_0.007_4447.out,MNIST,prune_0.4,50,0.007,abc,47,1
MNIST_0.006_4910.out,MNIST,prune_0.4,100,0.006,abc,10,1
MNIST_0.009_5551.out,MNIST,prune_0.5,60,0.009,abc,51,1
MNIST_0.006_7012.out,MNIST,prune_0.7,10,0.006,abc,12,1
MNIST_0.009_437.out,MNIST,baseline,50,0.009,abc,37,0
MNIST_0.009_7457.out,MNIST,prune_0.7,50,0.009,abc,57,0
MNIST_0.006_2603.out,MNIST,prune_0.2,70,0.006,abc,3,0
MNIST_0.010_8505.out,,,,,,,0
MNIST_0.007_832.out,MNIST,baseline,90,0.007,abc,32,0
MNIST_0.004_7947.out,MNIST,prune_0.7,100,0.004,abc,47,1
MNIST_0.009_4930.out,MNIST,prune_0.4,100,0.009,abc,30,0
MNIST_0.008_513.out,MNIST,baseline,60,0.008,abc,13,0
MNIST_0.007_3197.out,MNIST,prune_0.3,20,0.007,abc,97,0
MNIST_0.009_7493.out,MNIST,prune_0.7,50,0.009,abc,93,0
MNIST_0.006_4203.out,MNIST,prune_0.4,30,0.006,abc,3,0
MNIST_0.004_1448.out,MNIST,prune_0.1,50,0.004,abc,48,1
MNIST_0.005_8476.out,MNIST,prune_0.8,50,0.005,abc,76,1
MNIST_0.005_5562.out,MNIST,prune_0.5,60,0.005,abc,62,1
MNIST_0.005_8853.out,MNIST,prune_0.8,90,0.005,abc,53,1
MNIST_0.005_4841.out,MNIST,prune_0.4,90,0.005,abc,41,1
MNIST_0.007_8889.out,MNIST,prune_0.8,90,0.007,abc,89,0
MNIST_0.004_4164.out,MNIST,prune_0.4,20,0.004,abc,64,1
MNIST_0.009_2561.out,MNIST,prune_0.2,60,0.009,abc,61,1
MNIST_0.005_3786.out,MNIST,prune_0.3,80,0.005,abc,86,1
MNIST_0.004_7477.out,MNIST,prune_0.7,50,0.004,abc,77,1
MNIST_0.010_7951.out,,,,,,,0
MNIST_0.006_8668.out,MNIST,prune_0.8,70,0.006,abc,68,1
MNIST_0.007_6137.out,MNIST,prune_0.6,20,0.007,abc,37,0
MNIST_0.008_418.out,MNIST,baseline,50,0.008,abc,18,0
MNIST_0.005_7445.out,MNIST,prune_0.7,50,0.005,abc,45,1
MNIST_0.009_3902.out,MNIST,prune_0.3,100,0.009,abc,2,0
MNIST_0.005_7493.out,MNIST,prune_0.7,50,0.005,abc,93,1
MNIST_0.006_6771.out,MNIST,prune_0.6,80,0.006,abc,71,1
MNIST_0.006_6261.out,MNIST,prune_0.6,30,0.006,abc,61,1
MNIST_0.005_2984.out,MNIST,prune_0.2,100,0.005,abc,84,1
MNIST_0.006_2692.out,MNIST,prune_0.2,70,0.006,abc,92,0
MNIST_0.009_5314.out,MNIST,prune_0.5,40,0.009,abc,14,0
MNIST_0.004_5245.out,MNIST,prune_0.5,30,0.004,abc,45,1
MNIST_0.008_8623.out,MNIST,prune_0.8,70,0.008,abc,23,0
MNIST_0.009_1675.out,MNIST,prune_0.1,70,0.009,abc,75,0
MNIST_0.010_2375.out,MNIST,prune_0.2,40,0.01,abc,75,0
MNIST_0.006_2883.out,MNIST,prune_0.2,90,0.006,abc,83,1
